Event,Year,Overall Position,Rider,Race Style,Cap,Gender,Result,Nationality,Bike,Finish Time,Finish Time - Minutes,Notes
MittelgebirgeClassic 2023,2023,16,Christoph Fuhrbach,SOLO,,MEN,FINISHED,Germany,TRADITIONAL_GEARED,2d 18h 50m,4010,2d 18h 50m
MittelgebirgeClassic 2023,2023,17,Peter Adam,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 19h 36m,4056,2d 19h 36m
MittelgebirgeClassic 2023,2023,17,Luis Luz,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 19h 36m,4056,2d 19h 36m
MittelgebirgeClassic 2023,2023,19,Benedikt Heyl,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 20h 28m,4108,2d 20h 28m
MittelgebirgeClassic 2023,2023,20,Jens Zickermann,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 20h 37m,4117,2d 20h 37m
MittelgebirgeClassic 2023,2023,21,Fanny Bensussan,SOLO,,WOMEN,FINISHED,France,TRADITIONAL_GEARED,2d 22h 3m,4203,2d 22h 3m
MittelgebirgeClassic 2023,2023,1,Elie-Nael Laurencery,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 22h 7m,4207,2d 22h 7m
MittelgebirgeClassic 2023,2023,1,Etienne Hamon,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 22h 7m,4207,2d 22h 7m
MittelgebirgeClassic 2023,2023,22,Jair Hoogland,SOLO,,MEN,FINISHED,Netherlands,TRADITIONAL_GEARED,3d 0h 29m,4349,3d 0h 29m
MittelgebirgeClassic 2023,2023,23,Pierre Vincent Benvenuto,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 1h 45m,4425,3d 1h 45m
MittelgebirgeClassic 2023,2023,24,Jonas Fischer,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 2h 53m,4493,3d 2h 53m
MittelgebirgeClassic 2023,2023,25,Christine Kammerer,SOLO,,WOMEN,FINISHED,,TRADITIONAL_GEARED,3d 3h 37m,4537,3d 3h 37m
MittelgebirgeClassic 2023,2023,26,Conrad Liwa,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 3h 52m,4552,3d 3h 52m
MittelgebirgeClassic 2023,2023,2,Bastian Meyer,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 3h 54m,4554,3d 3h 54m
MittelgebirgeClassic 2023,2023,2,Philipp Meyer,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 3h 54m,4554,3d 3h 54m
MittelgebirgeClassic 2023,2023,27,Stijn DeVeylder,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 3h 57m,4557,3d 3h 57m
MittelgebirgeClassic 2023,2023,28,Samuel Thompson,SOLO,,MEN,FINISHED,UK,TRADITIONAL_GEARED,3d 4h 3m,4563,3d 4h 3m
MittelgebirgeClassic 2023,2023,29,Marvin Schwarz,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 4h 10m,4570,3d 4h 10m
MittelgebirgeClassic 2023,2023,30,Konstantin Weise,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 4h 51m,4611,3d 4h 51m
MittelgebirgeClassic 2023,2023,31,Henning Sydow,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 4h 59m,4619,3d 4h 59m
MittelgebirgeClassic 2023,2023,32,Stefan Moritz,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 5h 3m,4623,3d 5h 3m
MittelgebirgeClassic 2023,2023,33,Micha Mayer,SOLO,,MEN,FINISHED,Germany,TRADITIONAL_GEARED,3d 5h 37m,4657,3d 5h 37m
MittelgebirgeClassic 2023,2023,34,Bastian Wegner,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 7h 0m,4740,3d 7h 0m
MittelgebirgeClassic 2023,2023,35,Nicolas Malet,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 7h 10m,4750,3d 7h 10m
MittelgebirgeClassic 2023,2023,36,Rainmar Hönecke,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 7h 23m,4763,3d 7h 23m
MittelgebirgeClassic 2023,2023,37,Dominik Schreiber,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 8h 34m,4834,3d 8h 34m
MittelgebirgeClassic 2023,2023,—,Hannes Marlok,PAIR,,MEN,FINISHED_OUT_OF_CLASSIFICATION,,TRADITIONAL_GEARED,3d 8h 43m,4843,3d 8h 43m
MittelgebirgeClassic 2023,2023,38,Patrick Doupe,SOLO,,MEN,FINISHED,Australia,TRADITIONAL_GEARED,3d 8h 51m,4851,3d 8h 51m
MittelgebirgeClassic 2023,2023,39,Jost Schumski,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 9h 1m,4861,3d 9h 1m
MittelgebirgeClassic 2023,2023,40,Alexander Vorrath,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 9h 2m,4862,3d 9h 2m
MittelgebirgeClassic 2023,2023,41,Michael Felber,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 9h 4m,4864,3d 9h 4m
MittelgebirgeClassic 2023,2023,42,Hubert Stratmann,SOLO,,MEN,FINISHED,Germany,TRADITIONAL_GEARED,3d 9h 14m,4874,3d 9h 14m
MittelgebirgeClassic 2023,2023,43,Julian Neuweiler,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 12h 31m,5071,3d 12h 31m
MittelgebirgeClassic 2023,2023,44,Benjamin Schneider,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 12h 46m,5086,3d 12h 46m
MittelgebirgeClassic 2023,2023,45,Markus Merkle,SOLO,,MEN,FINISHED,GERMANY,TRADITIONAL_GEARED,3d 12h 56m,5096,3d 12h 56m
MittelgebirgeClassic 2023,2023,46,Erik Schiller,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 13h 13m,5113,3d 13h 13m
MittelgebirgeClassic 2023,2023,47,Vincent Thibaut,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 13h 23m,5123,3d 13h 23m
MittelgebirgeClassic 2023,2023,48,Mirko Hackl,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 13h 36m,5136,3d 13h 36m
MittelgebirgeClassic 2023,2023,49,Carsten Honemann,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 13h 46m,5146,3d 13h 46m
MittelgebirgeClassic 2023,2023,50,Marek Garus,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 13h 50m,5150,3d 13h 50m
MittelgebirgeClassic 2023,2023,51,Andreas Roelfs,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 14h 42m,5202,3d 14h 42m
MittelgebirgeClassic 2023,2023,52,Mirko Schmidt,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 14h 55m,5215,3d 14h 55m
MittelgebirgeClassic 2023,2023,53,Tom Hudders,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 15h 25m,5245,3d 15h 25m
MittelgebirgeClassic 2023,2023,54,Denise Vorberg,SOLO,,WOMEN,FINISHED,Austria,TRADITIONAL_GEARED,3d 15h 58m,5278,3d 15h 58m
MittelgebirgeClassic 2023,2023,55,Daniel Giek,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 16h 13m,5293,3d 16h 13m
MittelgebirgeClassic 2023,2023,56,Valentin Raab,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 16h 13m,5293,3d 16h 13m
MittelgebirgeClassic 2023,2023,57,Necdet Dolmis,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 17h 1m,5341,3d 17h 1m
MittelgebirgeClassic 2023,2023,58,Michael Grobe,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 17h 25m,5365,3d 17h 25m
MittelgebirgeClassic 2023,2023,59,Frieder Backu,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 18h 26m,5426,3d 18h 26m
MittelgebirgeClassic 2023,2023,60,William Soler,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 21h 53m,5633,3d 21h 53m
MittelgebirgeClassic 2023,2023,61,Sebastian Restrepo,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 21h 53m,5633,3d 21h 53m
MittelgebirgeClassic 2023,2023,62,Karsten Morisse,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 22h 14m,5654,3d 22h 14m
MittelgebirgeClassic 2023,2023,63,Frank Bühler,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 0h 40m,5800,4d 0h 40m
MittelgebirgeClassic 2023,2023,64,Matthias Polidar,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 2h 45m,5925,4d 2h 45m
MittelgebirgeClassic 2023,2023,65,Auri Teinilä,SOLO,,MEN,FINISHED,Switzerland,TRADITIONAL_GEARED,4d 5h 28m,6088,4d 5h 28m
MittelgebirgeClassic 2023,2023,66,Jessica Kowalski,SOLO,,WOMEN,FINISHED,,TRADITIONAL_GEARED,4d 5h 33m,6093,4d 5h 33m
MittelgebirgeClassic 2023,2023,67,Tim Heiber,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 5h 35m,6095,4d 5h 35m
MittelgebirgeClassic 2023,2023,—,Manja Seemann,PAIR,,MEN,FINISHED_OUT_OF_CLASSIFICATION,,TRADITIONAL_GEARED,4d 5h 49m,6109,4d 5h 49m
MittelgebirgeClassic 2023,2023,68,Roger Hegglin,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 6h 19m,6139,4d 6h 19m
MittelgebirgeClassic 2023,2023,69,Lars Toma,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 6h 27m,6147,4d 6h 27m
MittelgebirgeClassic 2023,2023,70,Frederick Aubry,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 6h 51m,6171,4d 6h 51m
MittelgebirgeClassic 2023,2023,71,Roland Toisul,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 7h 32m,6212,4d 7h 32m
MittelgebirgeClassic 2023,2023,72,Robin Hogger,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 7h 58m,6238,4d 7h 58m
MittelgebirgeClassic 2023,2023,73,Markus Scheidt,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 8h 16m,6256,4d 8h 16m
MittelgebirgeClassic 2023,2023,74,Gerhard Kohl,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 8h 34m,6274,4d 8h 34m
MittelgebirgeClassic 2023,2023,75,Christian Siegert,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 11h 28m,6448,4d 11h 28m
MittelgebirgeClassic 2023,2023,3,Hans-Joachim Klein,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 11h 40m,6460,4d 11h 40m
MittelgebirgeClassic 2023,2023,3,Aynur Vater,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 11h 40m,6460,4d 11h 40m
MittelgebirgeClassic 2023,2023,76,Sarah Dunker,SOLO,,WOMEN,FINISHED,Germany,TRADITIONAL_GEARED,4d 12h 5m,6485,4d 12h 5m
MittelgebirgeClassic 2023,2023,77,Friedhelm Feige,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 14h 9m,6609,4d 14h 9m
MittelgebirgeClassic 2023,2023,78,Anne De Smet,SOLO,,WOMEN,FINISHED,Belgium,TRADITIONAL_GEARED,4d 16h 23m,6743,4d 16h 23m
MittelgebirgeClassic 2023,2023,79,Wessel Kremer,SOLO,,MEN,FINISHED,NETHERLANDS,TRADITIONAL_GEARED,4d 18h 14m,6854,4d 18h 14m
MittelgebirgeClassic 2023,2023,—,Niklas Muxel,SOLO,,MEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Katharina Pier,SOLO,,WOMEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Johannes von Freydorf,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Udo Waldenmaier,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Stephan Kirsch,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Anatole Naimi,SOLO,,MEN,SCRATCHED,Belgium,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Benedikt Scholl,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Mathias Jäger,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Niklas Streek,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Loes Holtmaat,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Thomas Krippentz,SOLO,,MEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Christian Müller,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Sebastian Allig,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Hanna Lutz,SOLO,,WOMEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Yannik Pankrath,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Ronny Martin,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Florian Vogel,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Björn Hohmeier,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Ela Kroell,SOLO,,WOMEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Nicolas Lindert,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Baris Polat-Göttmann,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Hans-Werner Breuer,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Dorothea Kerst,SOLO,,WOMEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Sebastian Cario,SOLO,,MEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Philippe Ernst,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Stefan Barth,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Laura Delnevo,SOLO,,WOMEN,SCRATCHED,Italy,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Zeno Bonduelle,SOLO,,MEN,SCRATCHED,Belgium,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Joris Bosch,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Pavel Krajcik,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Robert Müller,SOLO,,MEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Sören Grimmer,PAIR,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Hans-Hinrich Wilckens,PAIR,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Philipp Ketterer,PAIR,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Dominik Nordau,PAIR,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
MittelgebirgeClassic 2023,2023,—,Steffen Marlok,PAIR,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,1,Elijus Civilis,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 3h 8m,3068,2d 3h 8m
Race Around Rwanda 2023,2023,2,Kenneth Karaya,SOLO,,MEN,FINISHED,Kenya,TRADITIONAL_GEARED,2d 9h 32m,3452,2d 9h 32m
Race Around Rwanda 2023,2023,3,Geoffrey Langat,SOLO,,MEN,FINISHED,Kenya,TRADITIONAL_GEARED,2d 11h 26m,3566,2d 11h 26m
Race Around Rwanda 2023,2023,4,Pawel Pulawski,SOLO,,MEN,FINISHED,Poland,TRADITIONAL_GEARED,2d 12h 13m,3613,2d 12h 13m
Race Around Rwanda 2023,2023,5,Evan Wangai,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 15h 5m,3785,2d 15h 5m
Race Around Rwanda 2023,2023,6,Toni Calderon,SOLO,,MEN,FINISHED,Spain,TRADITIONAL_GEARED,2d 16h 38m,3878,2d 16h 38m
Race Around Rwanda 2023,2023,7,Emilio Castro Crecente,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,2d 18h 39m,3999,2d 18h 39m
Race Around Rwanda 2023,2023,8,Miguel Veterano,SOLO,,MEN,FINISHED,Portugal,TRADITIONAL_GEARED,3d 5h 49m,4669,3d 5h 49m
Race Around Rwanda 2023,2023,9,Violette Neza,SOLO,,WOMEN,FINISHED,Rwanda,TRADITIONAL_GEARED,3d 8h 7m,4807,3d 8h 7m
Race Around Rwanda 2023,2023,10,Giona Uccelli,SOLO,,MEN,FINISHED,Italy,TRADITIONAL_GEARED,3d 8h 18m,4818,3d 8h 18m
Race Around Rwanda 2023,2023,11,Marius Schada,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 8h 59m,4859,3d 8h 59m
Race Around Rwanda 2023,2023,12,Soeren Schwabbauer,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 9h 58m,4918,3d 9h 58m
Race Around Rwanda 2023,2023,13,Fazil Rukara,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 11h 59m,5039,3d 11h 59m
Race Around Rwanda 2023,2023,14,Florian Kraschitzer,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 14h 44m,5204,3d 14h 44m
Race Around Rwanda 2023,2023,1,Daniel Meyes,PAIR,,WOMEN,FINISHED,Switzerland,TRADITIONAL_GEARED,3d 14h 55m,5215,3d 14h 55m
Race Around Rwanda 2023,2023,1,Mona Stockhecke,PAIR,,WOMEN,FINISHED,Switzerland,TRADITIONAL_GEARED,3d 14h 57m,5217,3d 14h 57m
Race Around Rwanda 2023,2023,15,Graham Suffield,SOLO,,MEN,FINISHED,CANADA,TRADITIONAL_GEARED,3d 15h 32m,5252,3d 15h 32m
Race Around Rwanda 2023,2023,16,Simon Jones,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 17h 8m,5348,3d 17h 8m
Race Around Rwanda 2023,2023,2,Manu Cattrysse,PAIR,,MEN,FINISHED,UK,TRADITIONAL_GEARED,3d 18h 7m,5407,3d 18h 7m
Race Around Rwanda 2023,2023,2,Katrien De Smet,PAIR,,WOMEN,FINISHED,Belgium,TRADITIONAL_GEARED,3d 18h 7m,5407,3d 18h 7m
Race Around Rwanda 2023,2023,17,Eddie Sigvardsson,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,3d 21h 42m,5622,3d 21h 42m
Race Around Rwanda 2023,2023,18,Niels Kuehnemann,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 6h 34m,6154,4d 6h 34m
Race Around Rwanda 2023,2023,19,Mikhail Khviadchenia,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 8h 18m,6258,4d 8h 18m
Race Around Rwanda 2023,2023,20,José Madrid,SOLO,,MEN,FINISHED,Spain,TRADITIONAL_GEARED,4d 8h 31m,6271,4d 8h 31m
Race Around Rwanda 2023,2023,21,Erik Sehnal,SOLO,,MEN,FINISHED,Austria,TRADITIONAL_GEARED,4d 9h 26m,6326,4d 9h 26m
Race Around Rwanda 2023,2023,22,Alexander Ebell,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 10h 51m,6411,4d 10h 51m
Race Around Rwanda 2023,2023,3,Jean Baptiste Wiroth,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 13h 1m,6541,4d 13h 1m
Race Around Rwanda 2023,2023,3,Emmanuelle Livet,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 13h 2m,6542,4d 13h 2m
Race Around Rwanda 2023,2023,23,Guto Davies,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 14h 21m,6621,4d 14h 21m
Race Around Rwanda 2023,2023,4,Aled Goddard,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 14h 23m,6623,4d 14h 23m
Race Around Rwanda 2023,2023,4,Oli Costain,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 14h 23m,6623,4d 14h 23m
Race Around Rwanda 2023,2023,24,Jean Ruberwa,SOLO,,MEN,FINISHED,Rwanda,TRADITIONAL_GEARED,4d 16h 25m,6745,4d 16h 25m
Race Around Rwanda 2023,2023,25,Eric Nduwayo,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 17h 41m,6821,4d 17h 41m
Race Around Rwanda 2023,2023,26,David William,SOLO,,MEN,FINISHED,France,TRADITIONAL_GEARED,4d 18h 7m,6847,4d 18h 7m
Race Around Rwanda 2023,2023,27,Mussa Dufitumukiza,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 18h 17m,6857,4d 18h 17m
Race Around Rwanda 2023,2023,5,Nick Van Berckelaer,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 18h 17m,6857,4d 18h 17m
Race Around Rwanda 2023,2023,5,Sanne Declercq,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,4d 18h 17m,6857,4d 18h 17m
Race Around Rwanda 2023,2023,28,Lisa Pfeiffer,SOLO,,WOMEN,FINISHED,Germany,TRADITIONAL_GEARED,5d 3h 11m,7391,5d 3h 11m
Race Around Rwanda 2023,2023,29,Alina Kilian,SOLO,,WOMEN,FINISHED,POLAND,TRADITIONAL_GEARED,5d 3h 51m,7431,5d 3h 51m
Race Around Rwanda 2023,2023,30,Gary Mandy,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 2m,7682,5d 8h 2m
Race Around Rwanda 2023,2023,31,Jay Cowie,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 2m,7682,5d 8h 2m
Race Around Rwanda 2023,2023,32,Fritz Paessens,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 28m,7708,5d 8h 28m
Race Around Rwanda 2023,2023,6,Karl Paessens,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 28m,7708,5d 8h 28m
Race Around Rwanda 2023,2023,6,Leo Van Bebber,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 28m,7708,5d 8h 28m
Race Around Rwanda 2023,2023,33,Thomas Kaiser,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 8h 52m,7732,5d 8h 52m
Race Around Rwanda 2023,2023,34,Thomas Marx,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 9h 18m,7758,5d 9h 18m
Race Around Rwanda 2023,2023,7,Tom Hardie,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 40m,7840,5d 10h 40m
Race Around Rwanda 2023,2023,7,Hari Milburn,PAIR,,WOMEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 40m,7840,5d 10h 40m
Race Around Rwanda 2023,2023,35,Cleo Jensen,SOLO,,WOMEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 42m,7842,5d 10h 42m
Race Around Rwanda 2023,2023,8,Jens Van roost,PAIR,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 43m,7843,5d 10h 43m
Race Around Rwanda 2023,2023,8,Katrien Sanders,PAIR,,WOMEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 43m,7843,5d 10h 43m
Race Around Rwanda 2023,2023,36,Kathleen Rauch,SOLO,,WOMEN,FINISHED,,TRADITIONAL_GEARED,5d 10h 51m,7851,5d 10h 51m
Race Around Rwanda 2023,2023,37,Jeff Strachan,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 14h 40m,8080,5d 14h 40m
Race Around Rwanda 2023,2023,38,Josh Hearnden,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 14h 42m,8082,5d 14h 42m
Race Around Rwanda 2023,2023,39,Richard Orton,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,5d 15h 52m,8152,5d 15h 52m
Race Around Rwanda 2023,2023,40,Jai Arumuga,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,6d 7h 13m,9073,6d 7h 13m
Race Around Rwanda 2023,2023,41,Fergal Treacy,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,6d 12h 37m,9397,6d 12h 37m
Race Around Rwanda 2023,2023,42,Vadym Tiroshko,SOLO,,MEN,FINISHED,,TRADITIONAL_GEARED,6d 17h 34m,9694,6d 17h 34m
Race Around Rwanda 2023,2023,—,Emmanuel Matti,SOLO,,MEN,FINISHED_OVER_TIME_LIMIT,,TRADITIONAL_GEARED,7d 11h 0m,10740,7d 11h 0m
Race Around Rwanda 2023,2023,—,Rodney Soncco,SOLO,,MEN,SCRATCHED,Peru,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Manuel Truccolo,SOLO,,MEN,SCRATCHED,Italy,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Dave Bell,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Bastian Schlaak,SOLO,,MEN,SCRATCHED,GERMANY,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Frederico Damiani,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Julie Melville,SOLO,,WOMEN,DISQUALIFIED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Hanifa Said,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Enrico Comunello,SOLO,,MEN,SCRATCHED,Italy,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Robert Loveless,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Ulrich Bartholmös,SOLO,,MEN,SCRATCHED,Germany,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Caroline Buckland,SOLO,,WOMEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
Race Around Rwanda 2023,2023,—,Alexandre Gagnaire,SOLO,,MEN,SCRATCHED,,TRADITIONAL_GEARED,,,—
